2015-04-30T09:02:32	T_Sample	4.89648194288998
2015-04-30T09:02:35	Fermi_Speed	200
2015-04-30T09:02:39	Fermi_delay	4465.31746
2015-04-30T09:02:39	Freq_T0	50
2015-04-30T09:02:39	Phase_T0	9770
2015-04-30T09:02:39	Freq_Thick	50
2015-04-30T09:02:39	Phase_Thick	1779
2015-04-30T09:02:41	Moderator_Temp	109.375
2015-04-30T09:02:45	Error_T0	-2
2015-04-30T09:02:45	Error_Thick	1
2015-04-30T09:02:45	T_Head	3.49417725869832
2015-04-30T09:03:02	T_Sample	4.89648194288998
2015-04-30T09:03:05	Fermi_Speed	200
2015-04-30T09:03:09	Fermi_delay	4868.809524
2015-04-30T09:03:09	Freq_T0	49.99
2015-04-30T09:03:09	Phase_T0	9770
2015-04-30T09:03:09	Freq_Thick	50
2015-04-30T09:03:09	Phase_Thick	1779
2015-04-30T09:03:11	Moderator_Temp	109.412506103516
2015-04-30T09:03:15	Error_T0	0
2015-04-30T09:03:15	Error_Thick	-1
2015-04-30T09:03:15	T_Head	3.49417725869832
2015-04-30T09:03:32	T_Sample	4.89648194288998
2015-04-30T09:03:35	Fermi_Speed	200
2015-04-30T09:03:39	Fermi_delay	3971.944444
2015-04-30T09:03:39	Freq_T0	50
2015-04-30T09:03:39	Phase_T0	9770
2015-04-30T09:03:39	Freq_Thick	50
2015-04-30T09:03:39	Phase_Thick	1779
2015-04-30T09:03:41	Moderator_Temp	109.412506103516
2015-04-30T09:03:45	Error_T0	-1
2015-04-30T09:03:45	Error_Thick	0
2015-04-30T09:03:45	T_Head	3.49417725869832
2015-04-30T09:04:02	T_Sample	4.89648194288998
2015-04-30T09:04:05	Fermi_Speed	200
2015-04-30T09:04:09	Fermi_delay	3271.190476
2015-04-30T09:04:09	Freq_T0	50
2015-04-30T09:04:09	Phase_T0	9770
2015-04-30T09:04:09	Freq_Thick	50
2015-04-30T09:04:09	Phase_Thick	1779
2015-04-30T09:04:11	Moderator_Temp	109.449996948242
2015-04-30T09:04:15	Error_T0	-1
2015-04-30T09:04:15	Error_Thick	-1
2015-04-30T09:04:15	T_Head	3.48754869013498
2015-04-30T09:04:32	T_Sample	4.89648194288998
2015-04-30T09:04:35	Fermi_Speed	200
2015-04-30T09:04:40	Fermi_delay	3245.178571
2015-04-30T09:04:40	Freq_T0	50
2015-04-30T09:04:40	Phase_T0	9770
2015-04-30T09:04:40	Freq_Thick	50
2015-04-30T09:04:40	Phase_Thick	1779
2015-04-30T09:04:41	Moderator_Temp	109.449996948242
2015-04-30T09:04:45	Error_T0	0
2015-04-30T09:04:45	Error_Thick	0
2015-04-30T09:04:45	T_Head	3.49417725869832
2015-04-30T09:05:02	T_Sample	4.89648194288998
2015-04-30T09:05:05	Fermi_Speed	200
2015-04-30T09:05:11	Moderator_Temp	109.525001525879
2015-04-30T09:05:11	Fermi_delay	3245
2015-04-30T09:05:11	Freq_T0	50
2015-04-30T09:05:11	Phase_T0	9770
2015-04-30T09:05:11	Freq_Thick	50
2015-04-30T09:05:11	Phase_Thick	1779
2015-04-30T09:05:15	Error_T0	-1
2015-04-30T09:05:15	Error_Thick	-1
2015-04-30T09:05:16	T_Head	3.48754869013498
2015-04-30T09:05:33	T_Sample	4.89648194288998
2015-04-30T09:05:36	Fermi_Speed	200
2015-04-30T09:05:41	Moderator_Temp	109.487503051758
2015-04-30T09:05:41	Fermi_delay	3245.019841
2015-04-30T09:05:41	Freq_T0	50
2015-04-30T09:05:41	Phase_T0	9770
2015-04-30T09:05:41	Freq_Thick	50
2015-04-30T09:05:41	Phase_Thick	1779
2015-04-30T09:05:45	Error_T0	0
2015-04-30T09:05:45	Error_Thick	0
2015-04-30T09:05:46	T_Head	3.48754869013498
2015-04-30T09:06:03	T_Sample	4.89648194288998
2015-04-30T09:06:06	Fermi_Speed	200
2015-04-30T09:06:11	Moderator_Temp	109.525001525879
