2015-04-28T21:17:30	Fermi_Speed	150
2015-04-28T21:17:30	Fermi_delay	6617.956349
2015-04-28T21:17:30	Freq_T0	50
2015-04-28T21:17:30	Phase_T0	9770
2015-04-28T21:17:30	Error_T0	-1
2015-04-28T21:17:30	Freq_Thick	50
2015-04-28T21:17:30	Phase_Thick	4152
2015-04-28T21:17:33	Error_Thick	-1
2015-04-28T21:17:33	T_Head	18.4754034727633
2015-04-28T21:17:34	Moderator_Temp	109.975006103516
2015-04-28T21:17:37	T_Sample	20.2859204162723
2015-04-28T21:18:00	Fermi_Speed	150
2015-04-28T21:18:00	Fermi_delay	6618.015873
2015-04-28T21:18:00	Freq_T0	49.99
2015-04-28T21:18:00	Phase_T0	9770
2015-04-28T21:18:00	Error_T0	-1
2015-04-28T21:18:00	Freq_Thick	50
2015-04-28T21:18:00	Phase_Thick	4152
2015-04-28T21:18:03	Error_Thick	-1
2015-04-28T21:18:03	T_Head	33.1870037108107
2015-04-28T21:18:04	Moderator_Temp	110.012496948242
2015-04-28T21:18:07	T_Sample	34.8500232827447
2015-04-28T21:18:31	Fermi_Speed	150
2015-04-28T21:18:31	Fermi_delay	6617.97619
2015-04-28T21:18:31	Freq_T0	50
2015-04-28T21:18:31	Phase_T0	9770
2015-04-28T21:18:31	Error_T0	-1
2015-04-28T21:18:31	Freq_Thick	50
2015-04-28T21:18:31	Phase_Thick	4152
2015-04-28T21:18:34	Error_Thick	0
2015-04-28T21:18:34	T_Head	35.2842551405269
2015-04-28T21:18:35	Moderator_Temp	110.012496948242
2015-04-28T21:18:38	T_Sample	37.2487290366541
2015-04-28T21:19:01	Fermi_Speed	150
2015-04-28T21:19:01	Fermi_delay	6617.956349
2015-04-28T21:19:01	Freq_T0	50
2015-04-28T21:19:01	Phase_T0	9770
2015-04-28T21:19:01	Error_T0	0
2015-04-28T21:19:01	Freq_Thick	50
2015-04-28T21:19:01	Phase_Thick	4152
2015-04-28T21:19:04	Error_Thick	-1
2015-04-28T21:19:04	T_Head	33.1870037108107
2015-04-28T21:19:05	Moderator_Temp	110.050003051758
2015-04-28T21:19:08	T_Sample	36.6008513472722
2015-04-28T21:19:32	Fermi_Speed	150
2015-04-28T21:19:32	Fermi_delay	6617.956349
2015-04-28T21:19:32	Freq_T0	49.99
2015-04-28T21:19:32	Phase_T0	9770
2015-04-28T21:19:32	Error_T0	-1
2015-04-28T21:19:32	Freq_Thick	50
2015-04-28T21:19:32	Phase_Thick	4152
2015-04-28T21:19:35	Error_Thick	0
2015-04-28T21:19:35	T_Head	32.2914708323609
2015-04-28T21:19:36	Moderator_Temp	110.050003051758
2015-04-28T21:19:39	T_Sample	35.5733274153735
2015-04-28T21:20:02	Fermi_Speed	150
2015-04-28T21:20:02	Fermi_delay	6617.996032
2015-04-28T21:20:02	Freq_T0	50
2015-04-28T21:20:02	Phase_T0	9770
2015-04-28T21:20:02	Error_T0	-1
2015-04-28T21:20:02	Freq_Thick	50
2015-04-28T21:20:02	Phase_Thick	4152
2015-04-28T21:20:05	Error_Thick	-1
2015-04-28T21:20:05	T_Head	32.857070545066
2015-04-28T21:20:06	Moderator_Temp	110.050003051758
2015-04-28T21:20:09	T_Sample	34.8033584999945
2015-04-28T21:20:33	Fermi_Speed	150
2015-04-28T21:20:33	Fermi_delay	6617.936508
2015-04-28T21:20:33	Freq_T0	50
2015-04-28T21:20:33	Phase_T0	9770
2015-04-28T21:20:33	Error_T0	-1
2015-04-28T21:20:33	Freq_Thick	50
2015-04-28T21:20:33	Phase_Thick	4152
2015-04-28T21:20:36	Error_Thick	0
2015-04-28T21:20:36	T_Head	33.1163037467226
2015-04-28T21:20:37	Moderator_Temp	110.087501525879
2015-04-28T21:20:39	T_Sample	34.4533726293676
2015-04-28T21:21:03	Fermi_Speed	150
2015-04-28T21:21:03	Fermi_delay	6617.956349
2015-04-28T21:21:03	Freq_T0	50
2015-04-28T21:21:03	Phase_T0	9770
2015-04-28T21:21:03	Error_T0	-2
2015-04-28T21:21:03	Freq_Thick	50
2015-04-28T21:21:03	Phase_Thick	4152
2015-04-28T21:21:06	Error_Thick	-1
2015-04-28T21:21:06	T_Head	33.0220371279384
2015-04-28T21:21:07	Moderator_Temp	110.125
2015-04-28T21:21:09	T_Sample	34.523369803493
2015-04-28T21:21:33	Fermi_Speed	150
2015-04-28T21:21:33	Fermi_delay	6617.97619
2015-04-28T21:21:33	Freq_T0	50
2015-04-28T21:21:33	Phase_T0	9770
2015-04-28T21:21:33	Error_T0	0
2015-04-28T21:21:33	Freq_Thick	50
2015-04-28T21:21:33	Phase_Thick	4152
2015-04-28T21:21:36	Error_Thick	-1
2015-04-28T21:21:36	T_Head	32.9513371638502
2015-04-28T21:21:37	Moderator_Temp	110.125
2015-04-28T21:21:39	T_Sample	34.7333613258691
2015-04-28T21:22:03	Fermi_Speed	150
2015-04-28T21:22:03	Fermi_delay	6618.035714
2015-04-28T21:22:03	Freq_T0	50
2015-04-28T21:22:03	Phase_T0	9770
2015-04-28T21:22:03	Error_T0	-1
2015-04-28T21:22:03	Freq_Thick	50
2015-04-28T21:22:03	Phase_Thick	4152
2015-04-28T21:22:06	Error_Thick	-1
2015-04-28T21:22:06	T_Head	32.9513371638502
2015-04-28T21:22:07	Moderator_Temp	110.125
2015-04-28T21:22:09	T_Sample	35.0133500223706
2015-04-28T21:22:33	Fermi_Speed	150
2015-04-28T21:22:33	Fermi_delay	6617.97619
2015-04-28T21:22:33	Freq_T0	50
2015-04-28T21:22:33	Phase_T0	9770
2015-04-28T21:22:33	Error_T0	0
2015-04-28T21:22:33	Freq_Thick	50
2015-04-28T21:22:33	Phase_Thick	4152
2015-04-28T21:22:36	Error_Thick	0
2015-04-28T21:22:36	T_Head	32.9513371638502
2015-04-28T21:22:37	Moderator_Temp	110.125
2015-04-28T21:22:39	T_Sample	35.0833471964959
2015-04-28T21:23:03	Fermi_Speed	150
2015-04-28T21:23:03	Fermi_delay	6617.996032
2015-04-28T21:23:03	Freq_T0	49.99
2015-04-28T21:23:03	Phase_T0	9770
2015-04-28T21:23:03	Error_T0	-3
2015-04-28T21:23:03	Freq_Thick	50
2015-04-28T21:23:03	Phase_Thick	4152
2015-04-28T21:23:06	Error_Thick	0
2015-04-28T21:23:06	T_Head	32.9513371638502
2015-04-28T21:23:07	Moderator_Temp	110.162506103516
2015-04-28T21:23:09	T_Sample	35.0833471964959
2015-04-28T21:23:33	Fermi_Speed	150
2015-04-28T21:23:33	Fermi_delay	6618.035714
2015-04-28T21:23:33	Freq_T0	49.99
2015-04-28T21:23:33	Phase_T0	9770
2015-04-28T21:23:33	Error_T0	0
2015-04-28T21:23:33	Freq_Thick	50
2015-04-28T21:23:33	Phase_Thick	4152
2015-04-28T21:23:36	Error_Thick	0
2015-04-28T21:23:36	T_Head	32.9513371638502
2015-04-28T21:23:37	Moderator_Temp	110.162506103516
2015-04-28T21:23:39	T_Sample	35.0600148051208
2015-04-28T21:24:03	Fermi_Speed	150
2015-04-28T21:24:03	Fermi_delay	6618.035714
2015-04-28T21:24:03	Freq_T0	50
2015-04-28T21:24:03	Phase_T0	9770
2015-04-28T21:24:03	Error_T0	0
2015-04-28T21:24:03	Freq_Thick	50
2015-04-28T21:24:03	Phase_Thick	4152
2015-04-28T21:24:06	Error_Thick	-1
2015-04-28T21:24:06	T_Head	32.9513371638502
2015-04-28T21:24:07	Moderator_Temp	110.199996948242
2015-04-28T21:24:09	T_Sample	35.0833471964959
2015-04-28T21:24:34	Fermi_Speed	150
2015-04-28T21:24:34	Fermi_delay	6617.956349
2015-04-28T21:24:34	Freq_T0	50
2015-04-28T21:24:34	Phase_T0	9770
2015-04-28T21:24:34	Error_T0	-1
2015-04-28T21:24:34	Freq_Thick	50
2015-04-28T21:24:34	Phase_Thick	4152
2015-04-28T21:24:37	Error_Thick	-1
2015-04-28T21:24:37	T_Head	32.9513371638502
2015-04-28T21:24:38	Moderator_Temp	110.199996948242
2015-04-28T21:24:39	T_Sample	35.0833471964959
2015-04-28T21:25:04	Fermi_Speed	150
2015-04-28T21:25:04	Fermi_delay	6617.996032
2015-04-28T21:25:04	Freq_T0	49.99
2015-04-28T21:25:04	Phase_T0	9770
2015-04-28T21:25:04	Error_T0	1
2015-04-28T21:25:04	Freq_Thick	50
2015-04-28T21:25:04	Phase_Thick	4152
2015-04-28T21:25:08	Error_Thick	0
2015-04-28T21:25:08	T_Head	32.9513371638502
2015-04-28T21:25:09	Moderator_Temp	110.199996948242
2015-04-28T21:25:10	T_Sample	35.0600148051208
2015-04-28T21:25:35	Fermi_Speed	150
2015-04-28T21:25:35	Fermi_delay	6617.97619
2015-04-28T21:25:35	Freq_T0	50
2015-04-28T21:25:35	Phase_T0	9770
2015-04-28T21:25:35	Error_T0	-1
2015-04-28T21:25:35	Freq_Thick	50
2015-04-28T21:25:35	Phase_Thick	4152
2015-04-28T21:25:38	Error_Thick	-1
2015-04-28T21:25:38	T_Head	32.9513371638502
2015-04-28T21:25:39	Moderator_Temp	110.237503051758
2015-04-28T21:25:40	T_Sample	35.0366824137457
2015-04-28T21:26:06	Fermi_Speed	150
2015-04-28T21:26:06	Fermi_delay	6617.936508
2015-04-28T21:26:06	Freq_T0	50
2015-04-28T21:26:06	Phase_T0	9770
2015-04-28T21:26:06	Error_T0	-1
2015-04-28T21:26:06	Freq_Thick	50
2015-04-28T21:26:06	Phase_Thick	4152
2015-04-28T21:26:09	Error_Thick	-1
2015-04-28T21:26:09	T_Head	32.9513371638502
2015-04-28T21:26:10	Moderator_Temp	110.199996948242
2015-04-28T21:26:11	T_Sample	35.0133500223706
2015-04-28T21:26:37	Fermi_Speed	150
2015-04-28T21:26:37	Fermi_delay	6617.996032
2015-04-28T21:26:37	Freq_T0	50
2015-04-28T21:26:37	Phase_T0	9770
2015-04-28T21:26:37	Error_T0	0
2015-04-28T21:26:37	Freq_Thick	50
2015-04-28T21:26:37	Phase_Thick	4152
2015-04-28T21:26:40	Error_Thick	0
2015-04-28T21:26:40	T_Head	32.9513371638502
2015-04-28T21:26:41	Moderator_Temp	110.237503051758
2015-04-28T21:26:42	T_Sample	34.9900176309954
2015-04-28T21:27:07	Fermi_Speed	150
2015-04-28T21:27:07	Fermi_delay	6617.996032
2015-04-28T21:27:07	Freq_T0	50
2015-04-28T21:27:07	Phase_T0	9770
2015-04-28T21:27:07	Error_T0	-1
2015-04-28T21:27:07	Freq_Thick	50
2015-04-28T21:27:07	Phase_Thick	4152
2015-04-28T21:27:11	Error_Thick	-1
2015-04-28T21:27:11	T_Head	32.9513371638502
2015-04-28T21:27:12	Moderator_Temp	110.237503051758
2015-04-28T21:27:13	T_Sample	35.0133500223706
2015-04-28T21:27:37	Fermi_Speed	150
2015-04-28T21:27:37	Fermi_delay	6618.055556
2015-04-28T21:27:37	Freq_T0	50
2015-04-28T21:27:37	Phase_T0	9770
2015-04-28T21:27:37	Error_T0	-1
2015-04-28T21:27:37	Freq_Thick	50
2015-04-28T21:27:37	Phase_Thick	4152
2015-04-28T21:27:41	Error_Thick	-1
2015-04-28T21:27:41	T_Head	32.9749038185463
2015-04-28T21:27:42	Moderator_Temp	110.237503051758
2015-04-28T21:27:44	T_Sample	35.0133500223706
2015-04-28T21:28:09	Fermi_Speed	150
2015-04-28T21:28:09	Fermi_delay	6618.015873
2015-04-28T21:28:09	Freq_T0	50
2015-04-28T21:28:09	Phase_T0	9770
2015-04-28T21:28:09	Error_T0	-1
2015-04-28T21:28:09	Freq_Thick	50
2015-04-28T21:28:09	Phase_Thick	4152
2015-04-28T21:28:11	Error_Thick	-1
2015-04-28T21:28:11	T_Head	32.9513371638502
2015-04-28T21:28:12	Moderator_Temp	110.237503051758
2015-04-28T21:28:14	T_Sample	35.0133500223706
2015-04-28T21:28:39	Fermi_Speed	150
2015-04-28T21:28:39	Fermi_delay	6617.916667
2015-04-28T21:28:39	Freq_T0	50
2015-04-28T21:28:39	Phase_T0	9770
2015-04-28T21:28:39	Error_T0	0
2015-04-28T21:28:39	Freq_Thick	50
2015-04-28T21:28:39	Phase_Thick	4152
2015-04-28T21:28:41	Error_Thick	0
2015-04-28T21:28:41	T_Head	32.9513371638502
2015-04-28T21:28:42	Moderator_Temp	110.237503051758
2015-04-28T21:28:44	T_Sample	35.0133500223706
2015-04-28T21:29:09	Fermi_Speed	150
2015-04-28T21:29:09	Fermi_delay	6617.97619
2015-04-28T21:29:09	Freq_T0	50
2015-04-28T21:29:09	Phase_T0	9770
2015-04-28T21:29:09	Error_T0	-1
2015-04-28T21:29:09	Freq_Thick	50
2015-04-28T21:29:09	Phase_Thick	4152
2015-04-28T21:29:11	Error_Thick	-1
2015-04-28T21:29:11	T_Head	32.9277705091542
2015-04-28T21:29:12	Moderator_Temp	110.237503051758
2015-04-28T21:29:14	T_Sample	35.0133500223706
2015-04-28T21:29:39	Fermi_Speed	150
2015-04-28T21:29:39	Freq_T0	50
2015-04-28T21:29:39	Error_T0	1
2015-04-28T21:29:40	Fermi_delay	6617.936508
2015-04-28T21:29:40	Phase_T0	9770
2015-04-28T21:29:40	Freq_Thick	50
2015-04-28T21:29:40	Phase_Thick	4152
2015-04-28T21:29:41	Error_Thick	-1
2015-04-28T21:29:41	T_Head	32.9513371638502
2015-04-28T21:29:42	Moderator_Temp	110.275001525879
2015-04-28T21:29:44	T_Sample	35.0133500223706
2015-04-28T21:30:09	Fermi_Speed	150
2015-04-28T21:30:09	Freq_T0	50
2015-04-28T21:30:09	Error_T0	-1
2015-04-28T21:30:10	Fermi_delay	6618.055556
2015-04-28T21:30:10	Phase_T0	9770
2015-04-28T21:30:10	Freq_Thick	50
2015-04-28T21:30:10	Phase_Thick	4152
2015-04-28T21:30:11	Error_Thick	-1
2015-04-28T21:30:11	T_Head	32.9513371638502
2015-04-28T21:30:12	Moderator_Temp	110.237503051758
2015-04-28T21:30:14	T_Sample	34.9900176309954
2015-04-28T21:30:39	Fermi_Speed	150
2015-04-28T21:30:39	Freq_T0	50
2015-04-28T21:30:39	Error_T0	-1
2015-04-28T21:30:40	Fermi_delay	6618.035714
2015-04-28T21:30:40	Phase_T0	9770
2015-04-28T21:30:40	Freq_Thick	50
2015-04-28T21:30:40	Phase_Thick	4152
2015-04-28T21:30:41	Error_Thick	-1
2015-04-28T21:30:41	T_Head	32.9513371638502
2015-04-28T21:30:42	Moderator_Temp	110.237503051758
2015-04-28T21:30:44	T_Sample	35.0133500223706
2015-04-28T21:31:09	Fermi_Speed	150
2015-04-28T21:31:09	Freq_T0	50
